category,room_count,bathroom_count,size,price,city,region,price_per_m2,log_price,budget_tier,size_tier,cluster
Maisons et Villas,4,1,420.0,280.0,Gafsa,Autres villes,0.67,2.4487,very_low,extra_large,2
Maisons et Villas,3,1,150.0,240.0,Gafsa,Gafsa Sud,1.6,2.382,very_low,large,2
Appartements,1,1,40.0,300.0,Gafsa,Gafsa Sud,7.5,2.4786,very_low,small,1
Appartements,4,1,200.0,350.0,Gafsa,Gafsa Sud,1.75,2.5453,low,large,1
Appartements,3,1,110.0,390.0,Gafsa,Gafsa Sud,3.55,2.5922,low,large,1
Appartements,3,1,110.0,390.0,Gafsa,Gafsa Sud,3.55,2.5922,low,large,1
Maisons et Villas,3,1,120.0,320.0,Gafsa,Gafsa Sud,2.67,2.5065,low,large,2
Appartements,3,1,80.0,350.0,Gafsa,Autres villes,4.38,2.5453,low,medium,1
Maisons et Villas,3,1,140.0,350.0,Gafsa,Gafsa Sud,2.5,2.5453,low,large,2
Maisons et Villas,3,1,500.0,470.0,Gafsa,Autres villes,0.94,2.673,low,extra_large,2
"Magasins, Commerces et Locaux industriels",1,1,100.0,500.0,Gafsa,Autres villes,5.0,2.6998,low,medium,2
Appartements,2,1,160.0,200.0,Gafsa,Autres villes,1.25,2.3032,very_low,large,1
Maisons et Villas,5,2,200.0,650.0,Gafsa,Autres villes,3.25,2.8136,low,large,2
Maisons et Villas,4,1,140.0,350.0,Gafsa,Gafsa Sud,2.5,2.5453,low,large,2
Appartements,3,1,110.0,390.0,Gafsa,Gafsa Sud,3.55,2.5922,low,large,1
Maisons et Villas,4,1,400.0,450.0,Gafsa,Gafsa Sud,1.12,2.6542,low,extra_large,2
Locations de vacances,3,2,200.0,240.0,Jendouba,Tabarka,1.2,2.382,very_low,large,2
Appartements,4,1,120.0,350.0,Jendouba,Autres villes,2.92,2.5453,low,large,1
Appartements,2,1,50.0,60.0,Jendouba,Tabarka,1.2,1.7853,very_low,small,1
Locations de vacances,3,1,120.0,60.0,Jendouba,Tabarka,0.5,1.7853,very_low,large,2
Appartements,2,1,50.0,200.0,Jendouba,Jendouba,4.0,2.3032,very_low,small,1
Locations de vacances,3,1,120.0,60.0,Jendouba,Tabarka,0.5,1.7853,very_low,large,2
Locations de vacances,2,1,110.0,100.0,Jendouba,Tabarka,0.91,2.0043,very_low,large,2
Appartements,3,1,120.0,400.0,Jendouba,Jendouba,3.33,2.6031,low,large,1
Appartements,2,1,50.0,200.0,Jendouba,Jendouba,4.0,2.3032,very_low,small,1
Locations de vacances,3,1,120.0,70.0,Jendouba,Ain Draham,0.58,1.8513,very_low,large,2
Appartements,4,1,70.0,70.0,Jendouba,Ain Draham,1.0,1.8513,very_low,medium,1
Maisons et Villas,4,1,160.0,400.0,Jendouba,Bou Salem,2.5,2.6031,low,large,2
Maisons et Villas,4,1,180.0,400.0,Jendouba,Autres villes,2.22,2.6031,low,large,2
Locations de vacances,1,1,60.0,50.0,Jendouba,Tabarka,0.83,1.7076,very_low,medium,2
Locations de vacances,3,1,150.0,80.0,Jendouba,Ain Draham,0.53,1.9085,very_low,large,2
Maisons et Villas,4,2,200.0,400.0,Jendouba,Autres villes,2.0,2.6031,low,large,2
Locations de vacances,2,1,120.0,50.0,Jendouba,Tabarka,0.42,1.7076,very_low,large,2
Maisons et Villas,3,1,150.0,400.0,Jendouba,Jendouba,2.67,2.6031,low,large,2
Appartements,1,1,50.0,50.0,Jendouba,Tabarka,1.0,1.7076,very_low,small,1
Locations de vacances,3,2,200.0,240.0,Jendouba,Tabarka,1.2,2.382,very_low,large,2
Locations de vacances,3,1,120.0,60.0,Jendouba,Tabarka,0.5,1.7853,very_low,large,2
Locations de vacances,1,1,120.0,50.0,Jendouba,Autres villes,0.42,1.7076,very_low,large,2
Maisons et Villas,3,2,250.0,350.0,Kairouan,Kairouan,1.4,2.5453,low,extra_large,2
Appartements,4,1,160.0,400.0,Kairouan,Kairouan,2.5,2.6031,low,large,1
Maisons et Villas,3,1,95.0,230.0,Kairouan,Kairouan Sud,2.42,2.3636,very_low,medium,2
"Magasins, Commerces et Locaux industriels",1,1,240.0,4000.0,Kairouan,Kairouan,16.67,3.6022,high,extra_large,0
Maisons et Villas,3,1,100.0,350.0,Kairouan,Kairouan,3.5,2.5453,low,medium,2
Appartements,1,1,50.0,220.0,Kairouan,Kairouan,4.4,2.3444,very_low,small,3
Appartements,1,1,70.0,400.0,Kairouan,Autres villes,5.71,2.6031,low,medium,1
Appartements,2,1,150.0,230.0,Kairouan,Autres villes,1.53,2.3636,very_low,large,1
Appartements,2,1,80.0,300.0,Kairouan,Kairouan Nord,3.75,2.4786,very_low,medium,1
Appartements,2,1,30.0,130.0,Kairouan,Kairouan Sud,4.33,2.1173,very_low,small,3
Maisons et Villas,4,1,150.0,280.0,Kairouan,Kairouan Sud,1.87,2.4487,very_low,large,2
Appartements,2,1,120.0,350.0,Kairouan,Kairouan Sud,2.92,2.5453,low,large,1
"Magasins, Commerces et Locaux industriels",1,1,380.0,4000.0,Kairouan,Haffouz,10.53,3.6022,high,extra_large,0
Maisons et Villas,3,1,120.0,300.0,Kairouan,Autres villes,2.5,2.4786,very_low,large,2
Maisons et Villas,4,1,200.0,350.0,Kairouan,Kairouan Nord,1.75,2.5453,low,large,2
"Magasins, Commerces et Locaux industriels",1,1,690.0,4000.0,Kairouan,Kairouan,5.8,3.6022,high,extra_large,0
Bureaux et Plateaux,3,1,160.0,800.0,Kairouan,Kairouan,5.0,2.9036,medium,large,1
Appartements,3,1,95.0,400.0,Kairouan,Kairouan,4.21,2.6031,low,medium,1
Maisons et Villas,5,2,300.0,800.0,Kairouan,Kairouan Sud,2.67,2.9036,medium,extra_large,2
"Magasins, Commerces et Locaux industriels",11,3,350.0,500.0,Kairouan,Kairouan Nord,1.43,2.6998,low,extra_large,2
Appartements,2,1,50.0,350.0,Kairouan,Kairouan Sud,7.0,2.5453,low,small,1
Bureaux et Plateaux,3,1,60.0,315.0,Kairouan,Kairouan Nord,5.25,2.4997,low,medium,1
Maisons et Villas,4,1,200.0,500.0,Kairouan,Kairouan Nord,2.5,2.6998,low,large,2
Maisons et Villas,3,1,100.0,600.0,Kairouan,Kairouan,6.0,2.7789,low,medium,2
Appartements,2,1,54.0,330.0,Kairouan,Autres villes,6.11,2.5198,low,medium,1
Appartements,2,1,45.0,200.0,Kairouan,Autres villes,4.44,2.3032,very_low,small,3
Maisons et Villas,2,1,150.0,250.0,Kairouan,Autres villes,1.67,2.3997,very_low,large,2
"Magasins, Commerces et Locaux industriels",5,3,1000.0,3000.0,Kairouan,Chebika,3.0,3.4773,high,extra_large,0
Bureaux et Plateaux,3,1,45.0,600.0,Kairouan,Kairouan,13.33,2.7789,low,small,1
Appartements,2,1,140.0,450.0,Kairouan,Kairouan Nord,3.21,2.6542,low,large,1
Appartements,2,1,60.0,250.0,Kairouan,Kairouan Nord,4.17,2.3997,very_low,medium,1
Maisons et Villas,3,2,300.0,450.0,Kasserine,Autres villes,1.5,2.6542,low,extra_large,2
Locations de vacances,2,1,120.0,280.0,Kasserine,Kasserine Nord,2.33,2.4487,very_low,large,2
Maisons et Villas,3,1,120.0,300.0,Kasserine,Sbeïtla,2.5,2.4786,very_low,large,2
Maisons et Villas,4,1,150.0,380.0,Kasserine,Kasserine Nord,2.53,2.5809,low,large,2
Bureaux et Plateaux,2,1,65.0,200.0,Kébili,Autres villes,3.08,2.3032,very_low,medium,3
Maisons et Villas,3,1,100.0,400.0,La manouba,Oued Ellil,4.0,2.6031,low,medium,2
Appartements,3,1,80.0,350.0,La manouba,Douar Hicher,4.38,2.5453,low,medium,3
Maisons et Villas,3,1,100.0,600.0,La manouba,Autres villes,6.0,2.7789,low,medium,2
Maisons et Villas,2,1,90.0,350.0,La manouba,Mornaguia,3.89,2.5453,low,medium,2
Appartements,3,2,120.0,700.0,La manouba,Manouba Ville,5.83,2.8457,low,large,1
Appartements,2,1,100.0,600.0,La manouba,Denden,6.0,2.7789,low,medium,3
Maisons et Villas,3,2,170.0,600.0,La manouba,Oued Ellil,3.53,2.7789,low,large,2
Maisons et Villas,3,1,130.0,500.0,La manouba,La manouba,3.85,2.6998,low,large,2
"Magasins, Commerces et Locaux industriels",1,1,62.0,1400.0,La manouba,Autres villes,22.58,3.1464,medium,medium,2
Maisons et Villas,3,1,80.0,350.0,La manouba,Douar Hicher,4.38,2.5453,low,medium,2
Maisons et Villas,2,1,100.0,320.0,La manouba,La manouba,3.2,2.5065,low,medium,2
Appartements,2,1,60.0,260.0,La manouba,Douar Hicher,4.33,2.4166,very_low,medium,3
Maisons et Villas,5,1,180.0,950.0,La manouba,La manouba,5.28,2.9782,medium,large,0
"Magasins, Commerces et Locaux industriels",1,1,600.0,2600.0,La manouba,Mornaguia,4.33,3.4151,high,extra_large,0
Bureaux et Plateaux,2,1,70.0,400.0,La manouba,Denden,5.71,2.6031,low,medium,3
Maisons et Villas,4,1,100.0,1000.0,La manouba,La manouba,10.0,3.0004,medium,medium,2
Appartements,2,1,60.0,75.0,La manouba,La manouba,1.25,1.8808,very_low,medium,3
Appartements,2,1,60.0,75.0,La manouba,La manouba,1.25,1.8808,very_low,medium,3
Maisons et Villas,3,1,100.0,350.0,La manouba,Oued Ellil,3.5,2.5453,low,medium,2
Appartements,3,1,130.0,550.0,La manouba,La manouba,4.23,2.7412,low,large,1
Appartements,3,1,75.0,300.0,La manouba,Autres villes,4.0,2.4786,very_low,medium,3
Appartements,3,1,90.0,360.0,La manouba,Oued Ellil,4.0,2.5575,low,medium,3
Appartements,2,1,62.0,370.0,La manouba,Denden,5.97,2.5694,low,medium,3
Maisons et Villas,5,1,150.0,510.0,La manouba,Autres villes,3.4,2.7084,low,large,2
Maisons et Villas,4,2,110.0,650.0,La manouba,Manouba Ville,5.91,2.8136,low,large,2
Maisons et Villas,5,1,170.0,1300.0,La manouba,Manouba Ville,7.65,3.1143,medium,large,0
Appartements,2,1,90.0,600.0,La manouba,Autres villes,6.67,2.7789,low,medium,3
Appartements,3,1,90.0,400.0,La manouba,Manouba Ville,4.44,2.6031,low,medium,3
Appartements,2,1,70.0,330.0,La manouba,Oued Ellil,4.71,2.5198,low,medium,3
Maisons et Villas,3,1,80.0,350.0,La manouba,Autres villes,4.38,2.5453,low,medium,2
Maisons et Villas,4,1,150.0,1500.0,La manouba,Menzel El Habib,10.0,3.1764,medium,large,0
Appartements,3,2,120.0,750.0,La manouba,Manouba Ville,6.25,2.8756,medium,large,4
Appartements,4,2,176.0,750.0,La manouba,Autres villes,4.26,2.8756,medium,large,4
Maisons et Villas,3,1,80.0,350.0,La manouba,Manouba Ville,4.38,2.5453,low,medium,2
Appartements,3,2,140.0,950.0,La manouba,La manouba,6.79,2.9782,medium,large,4
Appartements,3,2,140.0,950.0,La manouba,Denden,6.79,2.9782,medium,large,4
Appartements,3,1,105.0,850.0,La manouba,Denden,8.1,2.9299,medium,large,4
Appartements,2,1,65.0,600.0,La manouba,Denden,9.23,2.7789,low,medium,3
Appartements,1,1,55.0,370.0,La manouba,Denden,6.73,2.5694,low,medium,3
Appartements,3,2,100.0,500.0,La manouba,Manouba Ville,5.0,2.6998,low,medium,3
Maisons et Villas,3,1,120.0,350.0,La manouba,Autres villes,2.92,2.5453,low,large,2
Maisons et Villas,3,1,140.0,400.0,La manouba,Autres villes,2.86,2.6031,low,large,2
Appartements,2,1,80.0,450.0,La manouba,Manouba Ville,5.62,2.6542,low,medium,3
Maisons et Villas,3,1,90.0,280.0,La manouba,Douar Hicher,3.11,2.4487,very_low,medium,2
Maisons et Villas,3,1,90.0,280.0,La manouba,Douar Hicher,3.11,2.4487,very_low,medium,2
Appartements,2,1,65.0,520.0,La manouba,La manouba,8.0,2.7168,low,medium,3
Appartements,2,1,65.0,500.0,La manouba,Manouba Ville,7.69,2.6998,low,medium,3
Bureaux et Plateaux,2,1,50.0,600.0,La manouba,Autres villes,12.0,2.7789,low,small,3
Maisons et Villas,3,1,80.0,600.0,La manouba,Autres villes,7.5,2.7789,low,medium,2
Maisons et Villas,3,1,150.0,350.0,La manouba,Autres villes,2.33,2.5453,low,large,2
Appartements,2,1,50.0,140.0,La manouba,Denden,2.8,2.1492,very_low,small,3
Maisons et Villas,1,1,90.0,45.0,La manouba,La manouba,0.5,1.6628,very_low,medium,2
Maisons et Villas,4,2,180.0,580.0,La manouba,La manouba,3.22,2.7642,low,large,2
Maisons et Villas,3,1,370.0,800.0,La manouba,Autres villes,2.16,2.9036,medium,extra_large,0
Maisons et Villas,3,1,130.0,450.0,La manouba,La manouba,3.46,2.6542,low,large,2
Maisons et Villas,2,1,100.0,300.0,La manouba,Autres villes,3.0,2.4786,very_low,medium,2
"Magasins, Commerces et Locaux industriels",2,1,30.0,450.0,La manouba,La manouba,15.0,2.6542,low,small,2
"Magasins, Commerces et Locaux industriels",2,1,30.0,450.0,La manouba,La manouba,15.0,2.6542,low,small,2
Appartements,3,1,90.0,450.0,La manouba,Oued Ellil,5.0,2.6542,low,medium,3
Appartements,2,1,60.0,500.0,La manouba,Manouba Ville,8.33,2.6998,low,medium,3
Appartements,2,1,94.0,400.0,La manouba,Oued Ellil,4.26,2.6031,low,medium,3
Maisons et Villas,4,2,100.0,650.0,La manouba,Manouba Ville,6.5,2.8136,low,medium,2
Appartements,3,1,90.0,580.0,La manouba,Manouba Ville,6.44,2.7642,low,medium,3
Maisons et Villas,2,1,200.0,400.0,La manouba,Borj El Amri,2.0,2.6031,low,large,2
Appartements,1,1,120.0,250.0,La manouba,Autres villes,2.08,2.3997,very_low,large,3
Maisons et Villas,5,2,120.0,680.0,La manouba,Denden,5.67,2.8331,low,large,2
Appartements,4,1,75.0,650.0,La manouba,Manouba Ville,8.67,2.8136,low,medium,3
Colocations,2,1,80.0,150.0,La manouba,Manouba Ville,1.88,2.179,very_low,medium,3
Maisons et Villas,2,1,100.0,280.0,La manouba,Douar Hicher,2.8,2.4487,very_low,medium,2
Maisons et Villas,2,1,150.0,750.0,La manouba,La manouba,5.0,2.8756,medium,large,0
Maisons et Villas,2,1,200.0,600.0,La manouba,Manouba Ville,3.0,2.7789,low,large,2
Maisons et Villas,3,1,110.0,350.0,La manouba,Autres villes,3.18,2.5453,low,large,2
Maisons et Villas,3,1,80.0,350.0,La manouba,Douar Hicher,4.38,2.5453,low,medium,2
Maisons et Villas,3,1,100.0,350.0,La manouba,Oued Ellil,3.5,2.5453,low,medium,2
Appartements,3,1,90.0,320.0,La manouba,Douar Hicher,3.56,2.5065,low,medium,3
Maisons et Villas,2,1,90.0,400.0,La manouba,Mornaguia,4.44,2.6031,low,medium,2
Appartements,2,1,70.0,380.0,La manouba,Denden,5.43,2.5809,low,medium,3
Appartements,2,1,35.0,290.0,La manouba,Manouba Ville,8.29,2.4639,very_low,small,3
Appartements,2,1,100.0,320.0,La manouba,La manouba,3.2,2.5065,low,medium,3
Maisons et Villas,4,1,120.0,400.0,La manouba,Autres villes,3.33,2.6031,low,large,2
Appartements,3,1,90.0,500.0,La manouba,Manouba Ville,5.56,2.6998,low,medium,3
Appartements,3,1,80.0,350.0,La manouba,Douar Hicher,4.38,2.5453,low,medium,3
Bureaux et Plateaux,3,2,130.0,850.0,La manouba,Tebourba,6.54,2.9299,medium,large,4
Appartements,2,1,80.0,600.0,La manouba,Denden,7.5,2.7789,low,medium,3
Appartements,3,1,90.0,500.0,La manouba,Autres villes,5.56,2.6998,low,medium,3
Appartements,3,1,89.0,500.0,La manouba,Manouba Ville,5.62,2.6998,low,medium,3
Appartements,3,1,143.0,1000.0,La manouba,La manouba,6.99,3.0004,medium,large,4
Appartements,2,1,98.0,650.0,La manouba,Manouba Ville,6.63,2.8136,low,medium,3
Maisons et Villas,3,1,100.0,430.0,La manouba,Manouba Ville,4.3,2.6345,low,medium,2
Appartements,2,1,100.0,500.0,La manouba,Denden,5.0,2.6998,low,medium,3
Bureaux et Plateaux,2,1,96.0,800.0,La manouba,La manouba,8.33,2.9036,medium,medium,4
Maisons et Villas,2,1,80.0,430.0,La manouba,Denden,5.38,2.6345,low,medium,2
Maisons et Villas,3,1,120.0,150.0,La manouba,La manouba,1.25,2.179,very_low,large,2
Maisons et Villas,4,1,120.0,150.0,La manouba,La manouba,1.25,2.179,very_low,large,2
Maisons et Villas,4,1,150.0,650.0,La manouba,Denden,4.33,2.8136,low,large,2
Appartements,3,1,120.0,550.0,La manouba,La manouba,4.58,2.7412,low,large,1
Appartements,2,1,110.0,600.0,La manouba,La manouba,5.45,2.7789,low,large,1
Appartements,3,1,75.0,550.0,La manouba,La manouba,7.33,2.7412,low,medium,3
Maisons et Villas,3,1,100.0,400.0,La manouba,La manouba,4.0,2.6031,low,medium,2
Maisons et Villas,3,1,100.0,430.0,La manouba,Autres villes,4.3,2.6345,low,medium,2
Appartements,2,1,65.0,400.0,La manouba,Manouba Ville,6.15,2.6031,low,medium,3
Maisons et Villas,3,1,150.0,600.0,La manouba,La manouba,4.0,2.7789,low,large,2
Maisons et Villas,4,3,190.0,1100.0,La manouba,Manouba Ville,5.79,3.0418,medium,large,0
Maisons et Villas,4,1,150.0,850.0,La manouba,Manouba Ville,5.67,2.9299,medium,large,0
Maisons et Villas,4,1,120.0,150.0,La manouba,La manouba,1.25,2.179,very_low,large,2
Appartements,3,1,95.0,430.0,La manouba,Denden,4.53,2.6345,low,medium,3
Appartements,3,1,100.0,600.0,La manouba,Manouba Ville,6.0,2.7789,low,medium,3
Appartements,1,1,40.0,280.0,La manouba,Manouba Ville,7.0,2.4487,very_low,small,3
Maisons et Villas,4,1,180.0,300.0,La manouba,Mornaguia,1.67,2.4786,very_low,large,2
Appartements,4,1,156.0,700.0,La manouba,Autres villes,4.49,2.8457,low,large,1
Maisons et Villas,5,2,120.0,450.0,La manouba,Douar Hicher,3.75,2.6542,low,large,2
Appartements,2,1,60.0,500.0,La manouba,Manouba Ville,8.33,2.6998,low,medium,3
Appartements,1,1,80.0,450.0,La manouba,La manouba,5.62,2.6542,low,medium,3
Appartements,3,1,140.0,400.0,La manouba,Denden,2.86,2.6031,low,large,1
Appartements,2,1,100.0,640.0,La manouba,La manouba,6.4,2.8069,low,medium,3
Appartements,2,1,55.0,350.0,La manouba,Denden,6.36,2.5453,low,medium,3
Appartements,2,1,65.0,640.0,La manouba,La manouba,9.85,2.8069,low,medium,3
Maisons et Villas,1,1,100.0,150.0,La manouba,Denden,1.5,2.179,very_low,medium,2
Maisons et Villas,1,1,100.0,150.0,La manouba,Denden,1.5,2.179,very_low,medium,2
Bureaux et Plateaux,3,1,50.0,600.0,La manouba,Denden,12.0,2.7789,low,small,3
"Magasins, Commerces et Locaux industriels",1,1,37.0,620.0,La manouba,Autres villes,16.76,2.7931,low,small,2
Appartements,3,1,120.0,370.0,La manouba,Denden,3.08,2.5694,low,large,1
Maisons et Villas,3,2,180.0,400.0,La manouba,Autres villes,2.22,2.6031,low,large,2
Appartements,3,1,116.0,620.0,La manouba,Manouba Ville,5.34,2.7931,low,large,1
Maisons et Villas,3,1,150.0,300.0,La manouba,Autres villes,2.0,2.4786,very_low,large,2
Maisons et Villas,4,2,140.0,750.0,La manouba,Autres villes,5.36,2.8756,medium,large,0
Appartements,2,1,70.0,450.0,La manouba,La manouba,6.43,2.6542,low,medium,3
Locations de vacances,2,1,60.0,75.0,La manouba,La manouba,1.25,1.8808,very_low,medium,2
Maisons et Villas,2,1,76.0,430.0,La manouba,La manouba,5.66,2.6345,low,medium,2
Bureaux et Plateaux,3,1,90.0,600.0,La manouba,Denden,6.67,2.7789,low,medium,3
Appartements,3,1,93.0,700.0,La manouba,La manouba,7.53,2.8457,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,37.0,123.0,La manouba,Autres villes,3.32,2.0934,very_low,small,2
Bureaux et Plateaux,2,0,70.0,800.0,La manouba,Manouba Ville,11.43,2.9036,medium,medium,1
Appartements,3,1,90.0,700.0,La manouba,La manouba,7.78,2.8457,low,medium,3
Maisons et Villas,4,1,600.0,380.0,La manouba,Djedeida,0.63,2.5809,low,extra_large,2
Appartements,2,1,100.0,400.0,La manouba,Djedeida,4.0,2.6031,low,medium,3
Appartements,1,1,20.0,200.0,La manouba,La manouba,10.0,2.3032,very_low,small,3
Colocations,2,1,50.0,125.0,La manouba,Denden,2.5,2.1004,very_low,small,3
Maisons et Villas,2,1,100.0,600.0,La manouba,La manouba,6.0,2.7789,low,medium,2
Appartements,3,1,80.0,300.0,La manouba,Oued Ellil,3.75,2.4786,very_low,medium,3
Appartements,2,1,45.0,450.0,La manouba,La manouba,10.0,2.6542,low,small,3
Appartements,3,1,94.0,450.0,La manouba,Autres villes,4.79,2.6542,low,medium,3
Bureaux et Plateaux,5,2,140.0,1500.0,La manouba,La manouba,10.71,3.1764,medium,large,4
Maisons et Villas,4,2,200.0,950.0,La manouba,La manouba,4.75,2.9782,medium,large,0
Appartements,2,1,75.0,300.0,La manouba,Oued Ellil,4.0,2.4786,very_low,medium,3
Appartements,3,1,110.0,800.0,La manouba,Denden,7.27,2.9036,medium,large,4
"Magasins, Commerces et Locaux industriels",1,1,37.0,111.0,La manouba,Autres villes,3.0,2.0492,very_low,small,2
Maisons et Villas,2,1,70.0,500.0,La manouba,La manouba,7.14,2.6998,low,medium,2
Bureaux et Plateaux,2,1,100.0,700.0,La manouba,Douar Hicher,7.0,2.8457,low,medium,3
Appartements,3,1,100.0,75.0,La manouba,La manouba,0.75,1.8808,very_low,medium,3
Maisons et Villas,3,1,100.0,650.0,La manouba,La manouba,6.5,2.8136,low,medium,2
Locations de vacances,3,1,100.0,75.0,La manouba,La manouba,0.75,1.8808,very_low,medium,2
Appartements,2,1,90.0,350.0,La manouba,Oued Ellil,3.89,2.5453,low,medium,3
Appartements,2,1,90.0,350.0,La manouba,Oued Ellil,3.89,2.5453,low,medium,3
Maisons et Villas,2,1,70.0,360.0,La manouba,Denden,5.14,2.5575,low,medium,2
Appartements,3,1,107.0,480.0,La manouba,Denden,4.49,2.6821,low,large,1
Appartements,1,1,70.0,450.0,La manouba,Manouba Ville,6.43,2.6542,low,medium,3
Appartements,2,1,50.0,400.0,La manouba,Manouba Ville,8.0,2.6031,low,small,3
Maisons et Villas,4,1,205.0,480.0,La manouba,Mornaguia,2.34,2.6821,low,extra_large,2
Appartements,3,1,80.0,500.0,La manouba,Autres villes,6.25,2.6998,low,medium,3
Maisons et Villas,3,1,160.0,750.0,La manouba,La manouba,4.69,2.8756,medium,large,0
Appartements,2,1,100.0,350.0,La manouba,La manouba,3.5,2.5453,low,medium,3
Maisons et Villas,2,1,160.0,600.0,La manouba,Denden,3.75,2.7789,low,large,2
Appartements,2,1,95.0,500.0,La manouba,Manouba Ville,5.26,2.6998,low,medium,3
Appartements,3,1,100.0,495.0,La manouba,Manouba Ville,4.95,2.6955,low,medium,3
Appartements,3,1,98.0,550.0,La manouba,Manouba Ville,5.61,2.7412,low,medium,3
Appartements,4,1,110.0,550.0,La manouba,Denden,5.0,2.7412,low,large,1
Maisons et Villas,3,1,100.0,300.0,La manouba,Oued Ellil,3.0,2.4786,very_low,medium,2
Maisons et Villas,4,1,120.0,450.0,La manouba,Autres villes,3.75,2.6542,low,large,2
Maisons et Villas,3,1,100.0,220.0,La manouba,Oued Ellil,2.2,2.3444,very_low,medium,2
Maisons et Villas,3,1,120.0,400.0,La manouba,Oued Ellil,3.33,2.6031,low,large,2
Maisons et Villas,4,1,300.0,1000.0,La manouba,Manouba Ville,3.33,3.0004,medium,extra_large,0
Maisons et Villas,4,1,110.0,600.0,La manouba,Autres villes,5.45,2.7789,low,large,2
Appartements,1,1,50.0,320.0,La manouba,Denden,6.4,2.5065,low,small,3
Maisons et Villas,2,1,130.0,400.0,La manouba,Oued Ellil,3.08,2.6031,low,large,2
Appartements,2,1,83.0,550.0,La manouba,La manouba,6.63,2.7412,low,medium,3
Appartements,2,1,85.0,400.0,La manouba,Manouba Ville,4.71,2.6031,low,medium,3
Appartements,1,1,50.0,290.0,La manouba,Manouba Ville,5.8,2.4639,very_low,small,3
Appartements,3,1,90.0,300.0,La manouba,Autres villes,3.33,2.4786,very_low,medium,3
Appartements,1,1,50.0,650.0,La manouba,La manouba,13.0,2.8136,low,small,3
Appartements,2,1,120.0,500.0,La manouba,Manouba Ville,4.17,2.6998,low,large,1
Appartements,1,1,90.0,480.0,La manouba,Manouba Ville,5.33,2.6821,low,medium,3
Appartements,2,1,110.0,550.0,La manouba,Denden,5.0,2.7412,low,large,1
Appartements,1,1,70.0,380.0,La manouba,La manouba,5.43,2.5809,low,medium,3
Appartements,2,1,83.0,460.0,La manouba,La manouba,5.54,2.6637,low,medium,3
"Magasins, Commerces et Locaux industriels",1,1,20.0,250.0,La manouba,Autres villes,12.5,2.3997,very_low,small,2
Appartements,2,1,70.0,400.0,La manouba,Denden,5.71,2.6031,low,medium,3
Bureaux et Plateaux,2,1,65.0,450.0,La manouba,Manouba Ville,6.92,2.6542,low,medium,3
Appartements,4,1,150.0,500.0,La manouba,Autres villes,3.33,2.6998,low,large,1
Appartements,4,1,100.0,600.0,La manouba,Manouba Ville,6.0,2.7789,low,medium,3
Appartements,3,1,80.0,450.0,La manouba,La manouba,5.62,2.6542,low,medium,3
Maisons et Villas,4,1,150.0,150.0,La manouba,Denden,1.0,2.179,very_low,large,2
Maisons et Villas,3,1,130.0,550.0,La manouba,Mornaguia,4.23,2.7412,low,large,2
Bureaux et Plateaux,3,1,90.0,500.0,La manouba,La manouba,5.56,2.6998,low,medium,3
Maisons et Villas,3,1,100.0,300.0,La manouba,Autres villes,3.0,2.4786,very_low,medium,2
Appartements,2,1,110.0,500.0,La manouba,La manouba,4.55,2.6998,low,large,1
Appartements,3,1,70.0,420.0,La manouba,Manouba Ville,6.0,2.6243,low,medium,3
Appartements,1,1,71.0,700.0,La manouba,La manouba,9.86,2.8457,low,medium,3
"Magasins, Commerces et Locaux industriels",4,2,350.0,1800.0,La manouba,Mornaguia,5.14,3.2555,high,extra_large,0
Maisons et Villas,4,1,110.0,600.0,La manouba,La manouba,5.45,2.7789,low,large,2
Appartements,2,1,50.0,140.0,La manouba,Denden,2.8,2.1492,very_low,small,3
Maisons et Villas,2,1,220.0,550.0,Le kef,Autres villes,2.5,2.7412,low,extra_large,0
Maisons et Villas,2,1,100.0,230.0,Le kef,Le kef,2.3,2.3636,very_low,medium,2
